Uid,Pid,Time
489,423,2012-07-07 10:31
641,2643,2012-07-07 10:41
141,2030,2012-07-07 10:44
330,1161,2012-07-07 10:48
651,2404,2012-07-07 10:50
294,917,2012-07-07 10:50
196,537,2012-07-07 10:55
44,1658,2012-07-07 10:58
392,234,2012-07-07 10:58
161,1748,2012-07-07 10:58
797,122,2012-07-07 11:05
626,121,2012-07-07 11:05
10,1189,2012-07-07 11:13
44,1314,2012-07-07 11:14
44,718,2012-07-07 11:26
589,511,2012-07-07 11:27
729,1670,2012-07-07 11:30
797,2253,2012-07-07 11:36
91,1372,2012-07-07 11:37
490,450,2012-07-07 11:41
104,824,2012-07-07 11:45
256,1299,2012-07-07 11:49
305,1590,2012-07-07 11:51
12,853,2012-07-07 11:52
380,1797,2012-07-07 11:58
701,1711,2012-07-07 12:02
785,1682,2012-07-07 12:14
310,2004,2012-07-07 12:14
305,1232,2012-07-07 12:14
709,992,2012-07-07 12:19
62,1003,2012-07-07 12:23
560,658,2012-07-07 12:27
319,82,2012-07-07 12:32
701,2129,2012-07-07 12:33
124,574,2012-07-07 12:36
741,51,2012-07-07 12:40
324,1391,2012-07-07 12:42
561,533,2012-07-07 12:45
509,1591,2012-07-07 12:47
694,462,2012-07-07 12:47
749,369,2012-07-07 12:47
257,1687,2012-07-07 12:51
305,2020,2012-07-07 12:51
694,688,2012-07-07 12:56
43,626,2012-07-07 13:00
217,921,2012-07-07 13:01
305,2650,2012-07-07 13:04
610,2474,2012-07-07 13:05
497,1344,2012-07-07 13:07
497,1602,2012-07-07 13:07
641,1872,2012-07-07 13:09
693,1847,2012-07-07 13:10
43,1631,2012-07-07 13:10
43,1215,2012-07-07 13:20
509,2772,2012-07-07 13:25
307,2698,2012-07-07 13:26
98,2022,2012-07-07 13:27
98,2406,2012-07-07 13:27
561,365,2012-07-07 13:28
490,2772,2012-07-07 13:28
43,446,2012-07-07 13:30
544,1216,2012-07-07 13:32
441,2722,2012-07-07 13:32
532,2278,2012-07-07 13:41
647,1746,2012-07-07 13:42
589,870,2012-07-07 13:42
488,620,2012-07-07 13:44
488,101,2012-07-07 13:44
87,2460,2012-07-07 13:56
104,2289,2012-07-07 13:56
82,158,2012-07-07 13:57
496,2231,2012-07-07 14:01
43,662,2012-07-07 14:01
778,582,2012-07-07 14:02
544,274,2012-07-07 14:04
694,2519,2012-07-07 14:06
92,2772,2012-07-07 14:07
797,2444,2012-07-07 14:08
768,2340,2012-07-07 14:14
373,2633,2012-07-07 14:16
561,2468,2012-07-07 14:20
389,737,2012-07-07 14:21
488,2681,2012-07-07 14:23
104,1543,2012-07-07 14:29
269,172,2012-07-07 14:29
438,2040,2012-07-07 14:29
82,658,2012-07-07 14:32
421,1207,2012-07-07 14:34
373,2715,2012-07-07 14:35
87,1540,2012-07-07 14:36
75,385,2012-07-07 14:36
75,1871,2012-07-07 14:36
75,1848,2012-07-07 14:37
75,625,2012-07-07 14:38
75,1216,2012-07-07 14:38
497,2772,2012-07-07 14:40
364,1532,2012-07-07 14:41
593,2460,2012-07-07 14:43
626,557,2012-07-07 14:47
204,2680,2012-07-07 14:49
767,2565,2012-07-07 14:51
626,1459,2012-07-07 14:52
496,2530,2012-07-07 14:55
592,759,2012-07-07 14:55
75,2269,2012-07-07 15:02
75,2265,2012-07-07 15:02
75,673,2012-07-07 15:03
592,18,2012-07-07 15:04
189,77,2012-07-07 15:04
161,2167,2012-07-07 15:09
296,1005,2012-07-07 15:10
98,985,2012-07-07 15:14
98,2207,2012-07-07 15:14
675,242,2012-07-07 15:15
741,2356,2012-07-07 15:16
32,2302,2012-07-07 15:21
358,2213,2012-07-07 15:25
477,60,2012-07-07 15:31
500,667,2012-07-07 15:34
479,1029,2012-07-07 15:35
82,378,2012-07-07 15:36
160,1386,2012-07-07 15:40
160,2204,2012-07-07 15:41
415,2140,2012-07-07 15:42
491,1098,2012-07-07 15:43
221,2556,2012-07-07 15:44
159,2455,2012-07-07 15:44
130,1844,2012-07-07 15:50
130,1490,2012-07-07 15:51
346,325,2012-07-07 15:51
384,287,2012-07-07 15:52
454,1728,2012-07-07 15:53
770,1759,2012-07-07 15:53
739,598,2012-07-07 15:54
514,2342,2012-07-07 15:58
610,1182,2012-07-07 16:00
104,2524,2012-07-07 16:04
189,2460,2012-07-07 16:06
596,2636,2012-07-07 16:08
380,2027,2012-07-07 16:09
596,2641,2012-07-07 16:09
559,2000,2012-07-07 16:27
213,378,2012-07-07 16:30
403,1260,2012-07-07 16:42
403,373,2012-07-07 16:43
403,289,2012-07-07 16:45
403,674,2012-07-07 16:45
403,693,2012-07-07 16:48
454,233,2012-07-07 16:51
380,72,2012-07-07 16:51
387,831,2012-07-07 16:57
782,1440,2012-07-07 16:58
403,2366,2012-07-07 17:00
130,1624,2012-07-07 17:00
403,2716,2012-07-07 17:01
145,1687,2012-07-07 17:04
313,2473,2012-07-07 17:09
596,1946,2012-07-07 17:13
56,1367,2012-07-07 17:13
698,1996,2012-07-07 17:14
247,744,2012-07-07 17:14
247,1062,2012-07-07 17:14
247,2014,2012-07-07 17:15
420,2776,2012-07-07 17:15
420,1798,2012-07-07 17:16
224,57,2012-07-07 17:21
778,1058,2012-07-07 17:25
364,2434,2012-07-07 17:27
104,1513,2012-07-07 17:30
104,276,2012-07-07 17:31
709,961,2012-07-07 17:31
98,2207,2012-07-07 17:32
98,2457,2012-07-07 17:32
130,499,2012-07-07 17:37
130,588,2012-07-07 17:37
264,146,2012-07-07 17:47
497,740,2012-07-07 17:50
269,630,2012-07-07 17:50
342,932,2012-07-07 17:51
680,2469,2012-07-07 18:07
94,1919,2012-07-07 18:08
611,2072,2012-07-07 18:10
611,2577,2012-07-07 18:10
611,1453,2012-07-07 18:10
693,366,2012-07-07 18:12
211,32,2012-07-07 18:14
296,988,2012-07-07 18:17
438,2651,2012-07-07 18:18
489,2726,2012-07-07 18:19
211,864,2012-07-07 18:21
693,1326,2012-07-07 18:21
384,383,2012-07-07 18:21
489,423,2012-07-07 18:23
403,2721,2012-07-07 18:23
204,1310,2012-07-07 18:23
806,658,2012-07-07 18:26
497,658,2012-07-07 18:28
204,2680,2012-07-07 18:31
741,51,2012-07-07 18:32
151,2635,2012-07-07 18:32
204,2448,2012-07-07 18:33
703,26,2012-07-07 18:41
289,1982,2012-07-07 18:42
754,407,2012-07-07 18:43
491,760,2012-07-07 18:44
734,1933,2012-07-07 18:45
150,1052,2012-07-07 18:45
333,1787,2012-07-07 18:49
51,1218,2012-07-07 18:49
204,1760,2012-07-07 18:52
455,101,2012-07-07 18:52
84,2772,2012-07-07 18:58
98,626,2012-07-07 18:59
204,2538,2012-07-07 19:04
204,798,2012-07-07 19:05
204,227,2012-07-07 19:10
555,2669,2012-07-07 19:11
715,2772,2012-07-07 19:14
231,2614,2012-07-07 19:20
141,2592,2012-07-07 19:20
291,2419,2012-07-07 19:23
87,1658,2012-07-07 19:23
453,1601,2012-07-07 19:23
291,150,2012-07-07 19:23
741,2645,2012-07-07 19:25
436,1728,2012-07-07 19:27
98,1326,2012-07-07 19:28
98,1532,2012-07-07 19:28
663,554,2012-07-07 19:30
729,446,2012-07-07 19:30
611,1092,2012-07-07 19:30
473,2732,2012-07-07 19:30
82,658,2012-07-07 19:31
141,1824,2012-07-07 19:35
509,1456,2012-07-07 19:41
312,2139,2012-07-07 19:41
104,2783,2012-07-07 19:42
82,702,2012-07-07 19:43
342,2114,2012-07-07 19:43
75,823,2012-07-07 19:44
141,1474,2012-07-07 19:44
466,1699,2012-07-07 19:44
312,2751,2012-07-07 19:44
75,2569,2012-07-07 19:44
75,475,2012-07-07 19:44
75,1961,2012-07-07 19:45
75,823,2012-07-07 19:45
436,2645,2012-07-07 19:45
75,823,2012-07-07 19:46
342,2613,2012-07-07 19:47
312,1911,2012-07-07 19:49
62,892,2012-07-07 19:54
141,2033,2012-07-07 19:57
40,2036,2012-07-07 20:05
186,1864,2012-07-07 20:05
579,1837,2012-07-07 20:09
472,1319,2012-07-07 20:14
216,977,2012-07-07 20:18
564,117,2012-07-07 20:21
104,1430,2012-07-07 20:22
709,2257,2012-07-07 20:24
82,658,2012-07-07 20:24
339,1691,2012-07-07 20:25
339,115,2012-07-07 20:25
245,1914,2012-07-07 20:30
694,2085,2012-07-07 20:33
401,1146,2012-07-07 20:34
768,641,2012-07-07 20:35
392,97,2012-07-07 20:37
62,1327,2012-07-07 20:37
171,2004,2012-07-07 20:42
729,2287,2012-07-07 20:45
441,641,2012-07-07 20:45
724,2459,2012-07-07 20:45
694,388,2012-07-07 20:48
714,795,2012-07-07 20:52
694,308,2012-07-07 20:53
104,1974,2012-07-07 20:53
170,897,2012-07-07 20:55
186,250,2012-07-07 21:00
626,1906,2012-07-07 21:00
626,611,2012-07-07 21:01
606,47,2012-07-07 21:04
310,1724,2012-07-07 21:04
115,1010,2012-07-07 21:07
223,1658,2012-07-07 21:08
591,100,2012-07-07 21:12
82,158,2012-07-07 21:19
186,1801,2012-07-07 21:24
693,2460,2012-07-07 21:26
172,1105,2012-07-07 21:42
724,771,2012-07-07 21:45
758,1670,2012-07-07 22:06
104,898,2012-07-07 22:07
51,1218,2012-07-07 22:08
358,294,2012-07-07 22:12
806,1017,2012-07-07 22:20
269,508,2012-07-07 22:24
597,1231,2012-07-07 22:25
700,2369,2012-07-07 22:26
104,200,2012-07-07 22:28
729,629,2012-07-07 22:30
264,146,2012-07-07 22:45
310,1106,2012-07-07 22:51
283,2470,2012-07-07 22:55
51,1046,2012-07-07 22:56
41,1046,2012-07-07 22:56
564,1590,2012-07-07 22:57
231,1590,2012-07-07 22:58
702,1026,2012-07-07 22:58
330,1962,2012-07-07 22:59
547,1267,2012-07-07 23:02
606,2348,2012-07-07 23:03
606,2781,2012-07-07 23:04
606,2509,2012-07-07 23:04
788,2146,2012-07-07 23:07
788,347,2012-07-07 23:07
788,1208,2012-07-07 23:08
62,149,2012-07-07 23:13
10,1968,2012-07-07 23:21
82,689,2012-07-07 23:30
51,892,2012-07-07 23:33
745,1922,2012-07-07 23:39
560,1207,2012-07-07 23:40
104,415,2012-07-07 23:41
346,2391,2012-07-07 23:41
276,417,2012-07-07 23:42
231,1232,2012-07-07 23:46
231,1264,2012-07-07 23:59
104,1328,2012-07-08 00:02
339,1691,2012-07-08 00:03
640,2113,2012-07-08 00:10
560,2516,2012-07-08 00:13
768,2369,2012-07-08 00:13
231,1252,2012-07-08 00:17
75,673,2012-07-08 00:21
75,2269,2012-07-08 00:22
75,2265,2012-07-08 00:22
84,2379,2012-07-08 00:24
84,2575,2012-07-08 00:26
767,2762,2012-07-08 00:31
26,2349,2012-07-08 00:32
62,223,2012-07-08 00:34
75,1216,2012-07-08 00:53
75,625,2012-07-08 00:54
459,2476,2012-07-08 00:56
420,2526,2012-07-08 01:04
778,1325,2012-07-08 01:07
709,961,2012-07-08 01:07
75,1871,2012-07-08 01:12
75,1848,2012-07-08 01:12
509,1221,2012-07-08 01:16
313,2119,2012-07-08 01:26
98,181,2012-07-08 01:30
758,2259,2012-07-08 01:41
211,1891,2012-07-08 01:42
524,1301,2012-07-08 01:47
524,146,2012-07-08 01:47
524,587,2012-07-08 01:48
482,9,2012-07-08 02:05
349,294,2012-07-08 02:06
339,1721,2012-07-08 02:07
432,2573,2012-07-08 02:08
575,1437,2012-07-08 02:22
729,2522,2012-07-08 02:30
693,1847,2012-07-08 02:40
720,2558,2012-07-08 02:44
694,1351,2012-07-08 02:55
130,1844,2012-07-08 03:02
130,67,2012-07-08 03:02
130,1490,2012-07-08 03:02
51,27,2012-07-08 03:04
115,2375,2012-07-08 03:06
246,1880,2012-07-08 03:07
473,1785,2012-07-08 03:13
204,2151,2012-07-08 03:15
204,2538,2012-07-08 03:16
204,1760,2012-07-08 03:21
151,1643,2012-07-08 03:22
246,2525,2012-07-08 03:25
217,577,2012-07-08 03:27
246,151,2012-07-08 03:35
115,1010,2012-07-08 03:47
559,1561,2012-07-08 03:58
312,794,2012-07-08 04:05
312,2173,2012-07-08 04:05
559,1136,2012-07-08 04:06
312,387,2012-07-08 04:07
675,242,2012-07-08 04:33
701,1873,2012-07-08 04:51
51,892,2012-07-08 04:56
151,2647,2012-07-08 04:57
680,2469,2012-07-08 04:59
151,396,2012-07-08 05:08
432,2567,2012-07-08 05:11
151,545,2012-07-08 05:13
151,68,2012-07-08 05:14
524,2535,2012-07-08 05:15
524,20,2012-07-08 05:16
51,45,2012-07-08 05:26
49,534,2012-07-08 05:45
49,1701,2012-07-08 06:11
49,368,2012-07-08 06:14
701,2666,2012-07-08 06:20
207,1851,2012-07-08 06:34
597,1231,2012-07-08 06:59
651,2404,2012-07-08 07:07
247,695,2012-07-08 07:17
597,2475,2012-07-08 07:31
597,1728,2012-07-08 07:31
591,1091,2012-07-08 07:32
591,1975,2012-07-08 07:32
591,2547,2012-07-08 07:33
597,608,2012-07-08 07:40
75,1848,2012-07-08 07:41
75,625,2012-07-08 07:41
75,1216,2012-07-08 07:42
291,2419,2012-07-08 07:43
291,150,2012-07-08 07:43
291,1488,2012-07-08 07:43
291,2694,2012-07-08 07:43
385,2059,2012-07-08 08:03
12,853,2012-07-08 08:07
342,2529,2012-07-08 08:09
56,177,2012-07-08 08:12
409,2563,2012-07-08 08:13
199,658,2012-07-08 08:17
199,1448,2012-07-08 08:19
56,892,2012-07-08 08:21
788,482,2012-07-08 08:27
49,1100,2012-07-08 08:28
715,1065,2012-07-08 08:32
324,585,2012-07-08 08:35
611,2310,2012-07-08 08:35
758,1187,2012-07-08 08:39
75,1436,2012-07-08 08:45
75,2269,2012-07-08 08:45
75,2265,2012-07-08 08:45
725,1149,2012-07-08 08:49
725,40,2012-07-08 08:49
65,304,2012-07-08 08:53
75,823,2012-07-08 08:58
75,673,2012-07-08 08:58
611,670,2012-07-08 08:59
611,1092,2012-07-08 09:00
662,1313,2012-07-08 09:01
75,2569,2012-07-08 09:02
159,1453,2012-07-08 09:04
141,1049,2012-07-08 09:06
447,1638,2012-07-08 09:11
785,434,2012-07-08 09:12
124,2549,2012-07-08 09:14
141,1296,2012-07-08 09:17
262,804,2012-07-08 09:18
797,122,2012-07-08 09:19
310,2004,2012-07-08 09:25
416,1511,2012-07-08 09:28
729,2522,2012-07-08 09:30
564,2004,2012-07-08 09:31
497,1344,2012-07-08 09:33
497,1602,2012-07-08 09:33
104,1328,2012-07-08 09:34
573,207,2012-07-08 09:47
141,2659,2012-07-08 09:53
438,2651,2012-07-08 09:55
770,321,2012-07-08 09:56
339,1207,2012-07-08 09:58
741,51,2012-07-08 10:01
410,304,2012-07-08 10:02
171,955,2012-07-08 10:07
160,2204,2012-07-08 10:07
426,1985,2012-07-08 10:09
426,304,2012-07-08 10:10
204,632,2012-07-08 10:12
104,2619,2012-07-08 10:18
641,2643,2012-07-08 10:24
790,1306,2012-07-08 10:28
32,2302,2012-07-08 10:34
141,1931,2012-07-08 10:34
596,2439,2012-07-08 10:34
500,1263,2012-07-08 10:49
141,2556,2012-07-08 10:50
305,756,2012-07-08 10:56
626,1906,2012-07-08 10:59
626,2256,2012-07-08 10:59
204,2680,2012-07-08 11:00
204,2448,2012-07-08 11:02
606,1320,2012-07-08 11:04
426,2304,2012-07-08 11:07
491,320,2012-07-08 11:12
196,1036,2012-07-08 11:14
688,960,2012-07-08 11:18
403,1179,2012-07-08 11:26
403,2091,2012-07-08 11:27
305,2566,2012-07-08 11:29
403,1260,2012-07-08 11:29
330,598,2012-07-08 11:29
403,2211,2012-07-08 11:29
729,1670,2012-07-08 11:30
403,674,2012-07-08 11:30
564,2362,2012-07-08 11:33
26,2349,2012-07-08 11:34
490,733,2012-07-08 11:34
544,2384,2012-07-08 11:43
305,756,2012-07-08 11:47
151,34,2012-07-08 11:49
626,1551,2012-07-08 11:54
11,129,2012-07-08 11:56
741,683,2012-07-08 11:58
221,2788,2012-07-08 12:03
770,1759,2012-07-08 12:05
592,2284,2012-07-08 12:10
351,401,2012-07-08 12:13
416,85,2012-07-08 12:18
135,221,2012-07-08 12:19
217,2224,2012-07-08 12:21
305,1868,2012-07-08 12:22
669,2411,2012-07-08 12:25
44,1658,2012-07-08 12:26
44,718,2012-07-08 12:28
544,274,2012-07-08 12:28
44,1314,2012-07-08 12:30
151,2264,2012-07-08 12:35
130,1490,2012-07-08 12:40
130,1844,2012-07-08 12:40
130,67,2012-07-08 12:40
400,981,2012-07-08 12:44
104,1966,2012-07-08 12:47
389,737,2012-07-08 12:52
700,2369,2012-07-08 13:01
524,738,2012-07-08 13:05
524,2110,2012-07-08 13:05
532,2278,2012-07-08 13:05
524,1993,2012-07-08 13:05
43,1631,2012-07-08 13:10
351,2473,2012-07-08 13:11
532,2278,2012-07-08 13:16
43,1215,2012-07-08 13:20
681,1605,2012-07-08 13:26
43,446,2012-07-08 13:30
104,1278,2012-07-08 13:31
650,648,2012-07-08 13:35
741,51,2012-07-08 13:35
688,960,2012-07-08 13:38
781,2121,2012-07-08 13:42
709,961,2012-07-08 13:42
297,1933,2012-07-08 13:45
432,1518,2012-07-08 13:46
514,1594,2012-07-08 13:50
514,952,2012-07-08 13:50
591,1590,2012-07-08 13:50
591,1232,2012-07-08 13:50
217,1005,2012-07-08 13:51
591,818,2012-07-08 13:51
547,1102,2012-07-08 13:51
509,531,2012-07-08 13:51
403,2366,2012-07-08 13:58
45,2805,2012-07-08 13:58
403,674,2012-07-08 13:58
693,1195,2012-07-08 13:58
403,2716,2012-07-08 13:59
403,580,2012-07-08 13:59
496,2231,2012-07-08 14:00
741,2356,2012-07-08 14:06
432,1663,2012-07-08 14:06
349,786,2012-07-08 14:06
262,1707,2012-07-08 14:09
104,1966,2012-07-08 14:15
104,1072,2012-07-08 14:17
514,2342,2012-07-08 14:26
591,83,2012-07-08 14:29
729,1425,2012-07-08 14:30
591,1838,2012-07-08 14:30
296,1370,2012-07-08 14:40
141,403,2012-07-08 14:42
566,1293,2012-07-08 14:42
268,658,2012-07-08 14:42
684,2656,2012-07-08 14:45
671,255,2012-07-08 14:48
571,1271,2012-07-08 14:52
621,1728,2012-07-08 14:53
104,415,2012-07-08 14:55
496,2530,2012-07-08 14:55
432,225,2012-07-08 14:57
536,658,2012-07-08 14:58
555,2669,2012-07-08 15:02
264,2610,2012-07-08 15:11
536,335,2012-07-08 15:11
322,886,2012-07-08 15:13
224,1029,2012-07-08 15:14
782,1440,2012-07-08 15:18
708,1137,2012-07-08 15:21
693,1847,2012-07-08 15:24
669,1166,2012-07-08 15:25
51,45,2012-07-08 15:25
262,1356,2012-07-08 15:26
104,1278,2012-07-08 15:27
453,1018,2012-07-08 15:29
708,563,2012-07-08 15:31
104,728,2012-07-08 15:32
787,2148,2012-07-08 15:33
310,1106,2012-07-08 15:33
714,795,2012-07-08 15:41
199,1668,2012-07-08 15:42
640,491,2012-07-08 15:42
781,271,2012-07-08 15:44
55,901,2012-07-08 15:48
445,1434,2012-07-08 15:49
466,93,2012-07-08 15:52
109,1515,2012-07-08 15:53
199,1590,2012-07-08 15:55
216,92,2012-07-08 15:56
787,1943,2012-07-08 15:58
754,2569,2012-07-08 15:59
500,385,2012-07-08 16:03
509,101,2012-07-08 16:06
104,2289,2012-07-08 16:10
77,892,2012-07-08 16:12
455,1873,2012-07-08 16:15
663,823,2012-07-08 16:19
656,2528,2012-07-08 16:20
495,960,2012-07-08 16:20
120,304,2012-07-08 16:21
77,1293,2012-07-08 16:22
709,961,2012-07-08 16:23
806,2357,2012-07-08 16:25
715,2772,2012-07-08 16:28
663,255,2012-07-08 16:28
207,1851,2012-07-08 16:29
77,626,2012-07-08 16:30
459,1368,2012-07-08 16:32
591,703,2012-07-08 16:34
268,2075,2012-07-08 16:34
500,2124,2012-07-08 16:35
611,137,2012-07-08 16:40
503,2557,2012-07-08 16:40
509,2776,2012-07-08 16:40
611,1453,2012-07-08 16:40
247,2098,2012-07-08 16:46
77,779,2012-07-08 16:48
104,1543,2012-07-08 16:49
702,2358,2012-07-08 16:49
577,1309,2012-07-08 16:50
509,626,2012-07-08 16:50
626,1459,2012-07-08 16:50
349,1630,2012-07-08 16:52
12,1509,2012-07-08 16:53
151,2729,2012-07-08 17:05
611,2310,2012-07-08 17:13
739,1875,2012-07-08 17:15
189,77,2012-07-08 17:19
199,658,2012-07-08 17:25
426,2698,2012-07-08 17:25
141,448,2012-07-08 17:25
768,491,2012-07-08 17:34
466,2460,2012-07-08 17:39
12,1270,2012-07-08 17:44
151,438,2012-07-08 17:48
647,2257,2012-07-08 17:49
767,2762,2012-07-08 17:50
577,1728,2012-07-08 17:53
566,1590,2012-07-08 17:59
426,1869,2012-07-08 18:16
804,2697,2012-07-08 18:18
656,360,2012-07-08 18:18
104,2783,2012-07-08 18:20
675,242,2012-07-08 18:28
115,2024,2012-07-08 18:32
186,1864,2012-07-08 18:36
264,2036,2012-07-08 18:39
186,250,2012-07-08 18:39
768,1662,2012-07-08 18:40
75,1216,2012-07-08 18:40
656,2101,2012-07-08 18:52
51,45,2012-07-08 18:54
65,1333,2012-07-08 18:57
75,385,2012-07-08 18:59
482,1524,2012-07-08 19:02
400,1549,2012-07-08 19:03
466,1698,2012-07-08 19:10
226,2797,2012-07-08 19:13
226,1421,2012-07-08 19:13
62,892,2012-07-08 19:14
693,2332,2012-07-08 19:16
40,1202,2012-07-08 19:17
141,2592,2012-07-08 19:23
495,1909,2012-07-08 19:25
729,446,2012-07-08 19:30
90,714,2012-07-08 19:31
141,1824,2012-07-08 19:38
217,2027,2012-07-08 19:39
90,1338,2012-07-08 19:43
141,1474,2012-07-08 19:49
130,1490,2012-07-08 19:49
130,67,2012-07-08 19:49
130,1844,2012-07-08 19:49
656,1385,2012-07-08 19:51
647,97,2012-07-08 19:53
664,1601,2012-07-08 19:57
90,147,2012-07-08 20:01
559,1136,2012-07-08 20:07
223,1658,2012-07-08 20:07
559,1561,2012-07-08 20:07
104,200,2012-07-08 20:11
559,1480,2012-07-08 20:20
579,1614,2012-07-08 20:22
511,304,2012-07-08 20:27
61,2774,2012-07-08 20:30
559,892,2012-07-08 20:31
312,46,2012-07-08 20:34
172,2521,2012-07-08 20:35
559,1293,2012-07-08 20:36
495,1639,2012-07-08 20:41
694,388,2012-07-08 20:43
694,308,2012-07-08 20:55
339,1752,2012-07-08 20:57
559,704,2012-07-08 20:58
349,1630,2012-07-08 20:59
349,786,2012-07-08 20:59
30,33,2012-07-08 21:06
633,1237,2012-07-08 21:06
724,1338,2012-07-08 21:09
647,97,2012-07-08 21:14
466,93,2012-07-08 21:27
171,473,2012-07-08 21:30
531,1105,2012-07-08 21:34
509,1591,2012-07-08 21:34
509,1221,2012-07-08 21:35
41,1046,2012-07-08 21:35
269,1757,2012-07-08 21:38
51,1046,2012-07-08 21:40
579,1837,2012-07-08 21:47
339,1401,2012-07-08 21:51
339,862,2012-07-08 21:52
339,1704,2012-07-08 21:53
532,2460,2012-07-08 22:02
410,1109,2012-07-08 22:06
410,1869,2012-07-08 22:10
592,2691,2012-07-08 22:12
315,228,2012-07-08 22:17
231,1252,2012-07-08 22:17
663,169,2012-07-08 22:18
207,1851,2012-07-08 22:20
767,2762,2012-07-08 22:27
432,2145,2012-07-08 22:27
488,2681,2012-07-08 22:30
729,629,2012-07-08 22:30
738,385,2012-07-08 22:33
768,2369,2012-07-08 22:35
339,673,2012-07-08 22:43
339,2527,2012-07-08 22:44
432,658,2012-07-08 22:50
291,2258,2012-07-08 22:54
210,382,2012-07-08 22:55
61,1362,2012-07-08 23:08
664,1688,2012-07-08 23:11
210,2476,2012-07-08 23:32
547,706,2012-07-08 23:36
445,1434,2012-07-09 00:01
61,1575,2012-07-09 00:06
741,51,2012-07-09 00:09
104,643,2012-07-09 00:12
547,1589,2012-07-09 00:17
758,2259,2012-07-09 00:18
583,2047,2012-07-09 00:24
720,2558,2012-07-09 00:27
61,1664,2012-07-09 00:39
10,1874,2012-07-09 00:44
247,1779,2012-07-09 00:51
778,915,2012-07-09 00:52
109,2092,2012-07-09 00:56
109,1357,2012-07-09 00:56
109,2718,2012-07-09 00:57
44,1307,2012-07-09 01:05
473,1785,2012-07-09 01:09
490,450,2012-07-09 01:19
724,771,2012-07-09 01:27
104,276,2012-07-09 01:29
575,1437,2012-07-09 01:45
44,1658,2012-07-09 01:45
61,1203,2012-07-09 01:47
51,1218,2012-07-09 01:55
104,2789,2012-07-09 01:56
151,68,2012-07-09 02:05
151,396,2012-07-09 02:05
740,549,2012-07-09 02:14
740,894,2012-07-09 02:15
740,2495,2012-07-09 02:15
740,1345,2012-07-09 02:15
740,1197,2012-07-09 02:15
740,145,2012-07-09 02:16
339,171,2012-07-09 02:17
291,1941,2012-07-09 02:19
104,2524,2012-07-09 02:27
729,2522,2012-07-09 02:30
702,1026,2012-07-09 02:52
495,2464,2012-07-09 03:07
642,144,2012-07-09 03:31
61,566,2012-07-09 03:32
738,283,2012-07-09 03:35
495,207,2012-07-09 03:47
346,1983,2012-07-09 03:49
650,648,2012-07-09 04:25
658,2102,2012-07-09 04:47
45,2067,2012-07-09 04:49
650,1095,2012-07-09 05:19
715,1065,2012-07-09 05:19
651,1229,2012-07-09 05:28
559,1293,2012-07-09 05:34
346,599,2012-07-09 05:35
98,651,2012-07-09 05:38
98,2027,2012-07-09 05:39
684,2067,2012-07-09 05:43
559,512,2012-07-09 05:51
491,1244,2012-07-09 05:52
804,610,2012-07-09 05:55
403,2091,2012-07-09 05:58
455,1016,2012-07-09 06:02
758,2776,2012-07-09 06:04
98,1718,2012-07-09 06:08
168,190,2012-07-09 06:08
98,1020,2012-07-09 06:08
491,713,2012-07-09 06:15
12,853,2012-07-09 06:18
559,1480,2012-07-09 06:24
559,1561,2012-07-09 06:26
171,304,2012-07-09 06:37
489,1928,2012-07-09 06:38
571,2101,2012-07-09 06:40
315,1590,2012-07-09 06:46
626,1906,2012-07-09 06:46
626,1882,2012-07-09 06:46
124,2549,2012-07-09 06:47
557,2252,2012-07-09 06:48
30,509,2012-07-09 06:48
112,2471,2012-07-09 06:55
112,520,2012-07-09 06:56
576,304,2012-07-09 07:08
785,434,2012-07-09 07:08
557,1207,2012-07-09 07:09
688,2710,2012-07-09 07:11
174,1539,2012-07-09 07:12
315,191,2012-07-09 07:15
511,1298,2012-07-09 07:16
758,2259,2012-07-09 07:19
333,1540,2012-07-09 07:23
174,79,2012-07-09 07:25
719,1406,2012-07-09 07:27
384,287,2012-07-09 07:30
788,2146,2012-07-09 07:32
788,2347,2012-07-09 07:32
409,2563,2012-07-09 07:32
135,1691,2012-07-09 07:33
55,463,2012-07-09 07:34
577,528,2012-07-09 07:34
244,460,2012-07-09 07:34
244,779,2012-07-09 07:35
244,101,2012-07-09 07:36
577,1694,2012-07-09 07:37
159,2455,2012-07-09 07:38
785,1703,2012-07-09 07:41
138,1660,2012-07-09 07:44
104,1328,2012-07-09 07:44
244,390,2012-07-09 07:45
226,2797,2012-07-09 07:45
785,904,2012-07-09 07:46
614,825,2012-07-09 07:47
503,1604,2012-07-09 07:48
503,1858,2012-07-09 07:48
403,2091,2012-07-09 07:49
135,2450,2012-07-09 07:50
662,2409,2012-07-09 07:56
305,756,2012-07-09 08:00
719,844,2012-07-09 08:01
719,2500,2012-07-09 08:01
719,304,2012-07-09 08:02
75,385,2012-07-09 08:02
75,1871,2012-07-09 08:03
260,1956,2012-07-09 08:03
98,224,2012-07-09 08:04
75,1291,2012-07-09 08:04
151,339,2012-07-09 08:04
664,1985,2012-07-09 08:05
456,2668,2012-07-09 08:12
456,4,2012-07-09 08:12
456,2319,2012-07-09 08:12
228,2077,2012-07-09 08:12
75,2725,2012-07-09 08:12
75,1101,2012-07-09 08:12
75,207,2012-07-09 08:12
456,2319,2012-07-09 08:13
456,4,2012-07-09 08:13
456,1318,2012-07-09 08:13
788,1681,2012-07-09 08:13
