Pid,Uid,Catname,Region,Time,neighbors,forward_neighbors
3665,"[3, 13, 1387, 1151, 2064, 1615, 555, 1630, 816, 1930, 150, 496, 455]",23,51,"[22, 6, 9, 18, 19, 16, 12, 15, 17, 10, 8, 14]","[2429, 226, 2541, 4486, 4618, 503, 2112, 1319, 568, 2848, 3131, 1313, 1644, 3662, 321, 992, 3638, 105, 4778, 4187, 1784, 1098, 1266, 2084, 3934, 4793, 88, 1473, 1486]","[4486, 503, 2112, 568, 226, 3131, 1644, 321, 3638, 105, 4187, 1098, 2541, 2429, 4618, 1319, 1486]"
3666,"[1652, 1443, 1912, 2094, 256, 10, 772, 956, 1557, 413, 333, 437, 1764, 1753, 291, 1826, 729, 1694, 265, 144, 398, 973, 862, 1550, 1454, 1958, 545, 1715, 653, 410, 1897, 1904, 712, 1699, 1633, 1198, 136, 957, 896, 273, 401, 1901, 659, 1233, 1635, 382, 175, 63, 1784, 2066, 1627, 67, 757, 1117, 778, 1259, 1792, 698, 1630, 1604, 1077, 13, 1727, 21, 1251, 906, 271, 357, 414, 811, 343, 1944, 442, 609, 1018, 1807, 156, 76, 160, 1122, 340, 400, 214, 511, 1438, 965, 1634, 1304, 1675, 1413, 709, 1844, 1899, 1397, 1582]",23,42,"[5, 6, 8, 18, 11, 12, 23, 21, 22, 9, 10, 20, 7, 17, 13, 19, 0, 14, 15, 16, 4]","[4716, 3500, 151, 3231, 3666, 4267, 802, 1754, 80, 4446, 4700, 88, 3930, 3021, 2723, 1571, 2656, 177, 786, 1286, 4050, 2022, 717, 202, 2652, 4123, 3310, 4276, 1704, 3620, 81, 1249, 370, 186, 2429, 242, 634, 1716, 1291, 3207, 1594, 3320, 3670, 38, 2560, 4213, 3712, 940, 3772, 2420, 459, 1870, 4798, 4499, 2618, 589, 783, 4855, 2606, 2292, 198, 83, 2926, 1904, 3684, 4768, 3306, 4080, 4254, 3209, 3568, 660, 411, 535, 3984, 2607, 765, 4280, 4790, 2589, 4805, 4275, 537, 3127, 681, 1059, 2171, 3301, 1734, 373, 913, 2791, 1266, 3689, 4167, 1160, 1043, 4882, 4547, 1999, 430, 1199, 2198, 848, 3072, 2843, 2141, 3182, 2449, 3447, 2591, 1548, 1975, 1798, 1909, 4793, 3638, 3937, 4703, 2953, 716, 2598, 1654, 666, 4853, 1561, 939, 461, 534, 1964, 2695, 1369, 1498, 4234, 2096, 4086, 1128, 1387, 2354, 2452, 1484, 4027, 2059, 4521, 2611, 357, 741, 1370, 1595, 254, 2450, 762, 754, 3934, 4851, 3347, 2837, 299, 4304, 36, 759, 3218, 73, 4040, 725, 4406, 3415, 2102, 2445, 1725, 609, 1084, 2033, 4002, 2162, 1926, 3150, 3795, 4544, 4618, 3449, 1319, 4797, 1360, 3926, 3389, 2822, 4160, 654, 1931, 1357, 1093, 4771, 1969, 3465, 321, 2337, 2017, 3441, 903, 2340, 1028, 4870, 8, 2668, 731, 3636, 1025, 46, 4047, 3016, 2711, 3217, 2391, 3771, 3071, 3680, 1954, 1711, 222, 4685, 4051, 4736, 1224, 3782, 2062, 3230, 1377, 1260, 2724, 3952, 2605, 3058, 803, 3392, 320, 2277]","[4716, 151, 3231, 3500, 4267, 3666, 802, 1754, 80, 4700, 88, 2723, 4050, 2656, 177, 202, 1571, 786, 4276, 2022, 3930, 3310, 4123, 3021, 2652, 186, 3670, 717, 3620, 1716, 81, 3320, 1704, 2429, 1249, 3712, 242, 1286, 2292, 3772, 3207, 2560, 1594, 3984, 2607, 4499, 765, 589, 2589, 3127, 783, 634, 38, 940, 1291, 198, 2926, 1904, 4446, 4167, 3306, 4080, 3568, 1999, 4798, 370, 3072, 2141, 4213, 2591, 1975, 1909, 2618, 2953, 4790, 666, 4805, 4275, 939, 534, 2695, 1369, 1128, 1387, 2354, 2452, 1484, 4027, 2059, 4521, 2611, 357, 2171, 1595, 254, 3301, 4851, 3347, 1734, 36, 759, 913, 73, 725, 3684, 1266, 3689, 1725, 1043, 1084, 4002, 1926, 4618, 4797, 4771, 3465, 4882, 4855, 2337, 3441, 903, 2340, 660, 4870, 3636, 4047, 430, 3217, 411, 4768, 1954, 535, 1870, 4685, 4051, 1059, 3782, 2062, 3230, 1377, 2724, 3952, 459, 2605, 3182, 803, 3392, 3447]"
3667,"[1017, 321, 822, 569]",1,51,"[13, 9, 8, 12, 15, 14, 10, 16, 11, 18]","[3318, 1042, 1383, 786, 1614, 1969, 4430, 3667, 1747, 1248, 2797, 2098, 4818, 3958, 4315, 363, 4427, 177, 3198]","[3318, 1383, 1042, 786, 1248, 2098, 4430, 4315, 4427, 1614, 177, 1969, 3198, 3667]"
3668,"[406, 977, 165, 1169, 118, 2046, 239, 1356, 108, 869, 953, 1754, 292, 405, 1335, 1541, 882]",23,55,"[7, 19, 17, 23, 10, 22, 20, 6, 18, 21, 14, 15, 8, 13, 0, 9, 12, 11]","[816, 4298, 3668, 2278, 1118, 746, 4274, 2384, 1551, 522, 651, 4781, 4495, 4600, 4464, 4468, 1719, 3132, 2694, 4840, 2896, 2441, 4763, 3735, 1265, 3569, 978, 930, 3719, 965, 4424, 1738, 1716, 2393, 992, 1058, 3315, 3838, 4759, 2291, 1079, 909, 1014, 4543, 3309, 4518, 4805, 177, 2557, 1749, 3776, 3301, 422, 4642, 2649, 492, 4689, 2142, 741, 3945, 3174, 4056, 153, 3862, 4127, 4673, 3059, 4297, 3812, 2182, 142, 1055]","[816, 4298, 3668, 2278, 1118, 1551, 2384, 522, 746, 4495, 4600, 4274, 4464, 2896, 3132, 1719, 3735, 2694, 2393, 3315, 4759, 1014, 4781, 3309, 4840, 4468, 4805, 177, 1749, 3776, 3301, 4642, 4424, 2649, 1738, 2142, 3174, 2441, 153, 3862, 4297, 2182, 142]"
3669,"[1065, 1417, 1436, 934, 87, 746, 489]",23,46,"[20, 16, 14, 18, 12, 13, 15, 19]","[765, 1122, 1266, 3017, 4512, 3478, 4241, 2159, 4174, 1654, 3085, 3258, 8, 4559, 1195, 2402, 2792, 3044]","[1122, 765, 4512, 2159, 1654, 3258, 4559, 2402, 3044]"
3670,[1443],1,33,"[10, 21, 19, 18, 22, 20, 5, 23, 16, 0]","[3310, 151, 4446, 3666, 3689, 3500, 4595, 80, 609, 3320, 468, 2723]","[3310, 3689, 4446, 151, 4595, 80, 468]"
3671,"[1624, 1469, 2100]",141,19,"[19, 21, 10, 7, 14, 18, 8, 20, 15, 17, 16]","[3758, 2613, 622, 4620, 2635, 2967, 765, 1518, 786, 1554, 4598, 1472, 1097, 1405, 611, 177]","[2613, 622, 4620, 2635, 3758, 2967, 765, 1518, 786, 1472, 1097, 1405, 177]"
3672,"[121, 895, 523, 1740, 321, 1192, 1935, 283, 2074, 1443, 1449, 849, 433, 405, 951, 819, 1729]",23,39,"[0, 7, 20, 8, 10, 18, 11, 21, 13, 16, 17, 15, 22]","[3855, 989, 2441, 2270, 3954, 1064, 503, 2893, 4137, 3918, 1660, 992, 3672, 4320, 4323, 3447, 1956, 4825, 1545, 2786, 4274, 3278, 3565, 786, 2955, 2530, 586, 2481, 3059, 346, 2303, 1637]","[3855, 989, 503, 2893, 4320, 4323, 4825, 2786, 3278, 3565, 2441, 3918, 1660, 786, 4137, 3672, 2530, 2481, 346, 1637, 3954]"
3673,[238],1,24,"[16, 21, 2, 0, 13, 12, 9, 19, 4, 3, 23, 5, 6]","[2347, 3355, 2722, 3749, 310, 1013]","[2347, 3355, 2722, 310, 1013]"
3674,"[2108, 1349, 662, 1062, 931, 109, 1774, 1440, 68, 1167, 1016, 1244, 2074, 1803, 119, 1765, 2076, 372, 1367, 1087, 2018, 349, 1435, 665, 1620, 2043, 1628, 1840, 1604, 344, 48, 730, 1610, 1302, 640, 1413, 989, 663]",28,16,"[14, 19, 20, 13, 12, 11, 8, 17, 15, 16, 18, 21, 7, 10]","[1716, 1863, 3781, 4139, 3172, 926, 991, 3215, 568, 45, 3462, 3782, 4297, 1822, 4591, 786, 393, 773, 2278, 1872, 1336, 4312, 3840, 4821, 3332, 671, 2491, 870, 188, 177, 4415, 1205, 2271, 3392, 2974, 3299, 249, 3518, 1151, 1875, 1572, 783, 1017, 1111, 2744, 4715, 1808, 2492, 2779, 2291, 2227, 2110, 3067, 204, 2391, 2603, 621, 3757, 3846, 2195, 1622, 2076, 2096, 2698, 3098, 4791, 2598, 4348, 4867, 485, 1694, 1370, 803, 668, 3482, 3127]","[3781, 1863, 1716, 4139, 3172, 926, 3215, 393, 1872, 1336, 3840, 4821, 3332, 3782, 4297, 188, 991, 1822, 4415, 786, 773, 2974, 249, 3518, 4312, 4591, 568, 1111, 1808, 2779, 2110, 204, 2603, 671, 3846, 1622, 2096, 2698, 2491, 4791, 2598, 4867, 1694, 1370, 870, 803, 3482]"
3675,"[1720, 423]",30,53,"[9, 8, 7]","[2937, 3675, 574, 3601, 1514, 3083, 543, 803, 783, 3960, 2972, 4127, 1062, 971, 4773, 3232, 1045, 760, 4499, 1981]","[3601, 3675, 2937, 574, 3083, 1514, 803, 783, 3960, 4127, 1062, 971, 4773, 3232, 1045, 543, 760, 4499, 1981]"
3676,"[674, 1285]",1,55,"[7, 18, 22, 14, 13, 1, 8, 23, 11, 6, 17]","[1359, 261, 1375, 2441, 1877, 142, 4274]","[261, 1359, 1375, 2441, 4274]"
3677,"[628, 669, 1035, 1949, 973, 1125, 464, 1472]",157,51,"[16, 15, 11, 23, 14, 13, 4, 7]","[381, 4784, 3538, 3929, 2724, 2988, 4316, 461, 1012, 500, 1124, 1747, 761, 3154, 2965, 177, 3495, 888, 3635, 1784, 786, 3053, 2608, 2356]","[4784, 381, 3538, 2724, 2988, 1747, 761, 3929, 1012, 3495, 3635, 786, 2608, 461]"
3678,"[1155, 926, 1698, 1953, 615, 99]",132,57,"[18, 11, 17, 16, 12, 13, 19, 20, 10]","[4725, 425, 41, 171, 3890, 4833, 1060, 35, 4341, 1655, 4215, 141, 635, 513, 3189, 3184, 4410, 4513, 342]","[4725, 425, 35, 41, 3890, 171, 141, 513, 4410, 4833, 342]"
3679,"[1155, 1409, 1868, 1742, 1112, 735]",1,57,"[20, 16, 10, 6, 19, 2, 21, 22, 17, 12]","[425, 1559, 2531, 1035, 2771, 4410, 832, 2715, 4725, 3698, 1887, 3818, 1655, 1196, 4915, 3376, 3695, 3466]","[425, 1559, 1035, 4410, 2715, 3698, 3818, 1196, 3376, 3466]"
3680,"[1050, 372, 1424, 947, 961, 365, 1960, 1808, 140, 376, 1899, 1632, 1467, 83]",88,42,"[10, 16, 9, 19, 11, 18, 14, 17, 13, 15, 20, 21, 22, 12, 5]","[3859, 4566, 4150, 4594, 4098, 4014, 2923, 3601, 612, 459, 956, 1954, 3680, 1808, 2097, 3595, 3915, 3772, 3662, 177, 198, 2536, 1879, 534, 2835, 1945, 2989, 1210, 2459, 786, 2662, 4805, 3116, 484, 638, 4274, 3569, 1589, 4885, 2063, 1815, 4782, 1184, 1261, 4910, 4769, 4837, 3666, 4220, 2618, 4287]","[4150, 4566, 4098, 4594, 459, 1954, 956, 612, 3772, 3680, 3662, 3595, 3915, 2097, 2835, 1945, 2989, 1210, 786, 638, 2923, 4014, 1808, 1815, 4782, 1184, 1261, 177, 4769, 198, 3666, 4287]"
3681,"[588, 781, 903, 1239, 1527, 707, 881, 210, 1494, 730, 669, 1996, 1416, 477, 720, 1282, 527, 1654, 653, 2072, 1912, 1525, 399, 979, 318, 72, 1933, 905, 911, 442, 4, 1244, 1750, 880, 1126, 1405, 1551, 1028, 1734, 966, 6, 489, 1888, 1905, 1242, 1131, 471, 1252, 487, 1210, 1354, 617]",23,16,"[21, 19, 14, 18, 10, 13, 16, 0, 20, 11, 17, 23, 9, 22, 15, 12, 8, 7, 6]","[786, 4687, 1736, 2644, 792, 1377, 362, 1969, 4806, 1383, 3940, 3330, 2980, 4442, 177, 3534, 823, 4051, 96, 2493, 372, 2886, 2941, 36, 2988, 1716, 1835, 3681, 3011, 3972, 3429, 1665, 3872, 2937, 2429, 3447, 80, 2824, 3427, 2290, 1313, 1324, 3748, 2065, 3122, 1590, 2568, 4171, 2229, 4886, 3958, 2050, 3445, 3254, 3446, 1616, 940, 3905, 2473, 2296, 2015, 3708, 3369, 935, 1263, 2195, 363, 2603, 3803, 706, 2974, 1650, 4190, 3957, 4281, 3752, 534, 2294, 3283, 1401, 765, 3162, 848, 1836, 2466]","[786, 4687, 1736, 2644, 792, 4806, 177, 1383, 3940, 362, 2980, 823, 1716, 4051, 3534, 3011, 3972, 3429, 3872, 2429, 80, 2824, 3427, 2290, 1313, 2065, 1590, 4171, 4886, 3958, 3445, 3254, 36, 2988, 1377, 3330, 1835, 96, 1616, 940, 3681, 2473, 2015, 3369, 4442, 363, 706, 2974, 3957, 4281, 1969, 3283, 765, 3162, 848, 2493, 2466]"
3682,[672],13,46,"[12, 22, 8, 10, 14, 19, 18, 13, 15]","[765, 786, 4716, 3896, 1644, 4771, 3017]","[765, 786, 4716, 3896, 1644, 4771, 3017]"
3683,"[2007, 2045, 1617, 917, 1025, 2028, 489]",28,16,"[17, 19, 20, 16]","[3981, 3769, 4591, 3764, 2524, 1255, 4283, 926, 3874, 4552, 3642, 2492, 2391]","[3981, 2524, 3769, 926, 4552, 3764]"
3684,"[523, 1228, 786, 1554, 2103, 1853, 895, 1203, 413, 715, 1967, 1802, 816, 1998, 248, 191, 860, 1384, 1978, 157, 950, 1990, 283, 1865, 1912, 1842, 162, 496, 376, 637, 1289, 1101, 1014, 1893, 1960, 1459, 928, 305, 1328, 890, 1036, 1335, 1974, 527, 1734, 1770, 140, 1642, 1680, 211, 1402, 2073, 174, 934, 408, 1177, 210, 1397, 1382, 722, 1264, 184, 117, 1307]",23,53,"[9, 23, 13, 14, 15, 21, 18, 16, 20, 19, 8, 11, 12, 10, 22, 1, 17, 0, 7, 5]","[1062, 1808, 619, 3662, 786, 3684, 2972, 574, 4805, 360, 3958, 803, 177, 4293, 1070, 1716, 1518, 2893, 4716, 4861, 783, 1320, 2356, 3666, 2607, 992, 3772, 940, 3336, 4280, 1064, 429, 3595, 3991, 321, 4, 2613, 2227, 3816, 884, 362, 3067, 2903, 3351, 578, 1547, 4065, 1360, 1975, 1742, 703, 3271, 1057, 1219, 170, 2059, 765, 2299, 733, 2118, 1643, 4659, 2697, 4365, 2270, 1784, 732, 1082, 3635, 230, 3574, 3274, 1184, 2429, 3256, 3080, 473, 3655, 1350, 4911, 175, 503, 604, 3869, 2644, 3278, 3120, 2974, 167, 4591, 3505, 989, 747, 763, 650, 1218, 1696, 8, 4604, 3231, 2621, 1644, 1100, 4051, 1041, 4618, 3122, 812, 3127, 3444, 2294, 4058, 4337, 3802, 93, 2804]","[1062, 619, 3662, 1808, 177, 1716, 4805, 786, 3958, 3684, 574, 4861, 783, 2972, 2893, 429, 3666, 2227, 2607, 362, 3351, 4293, 1070, 992, 4065, 1360, 1518, 1975, 1742, 3271, 1057, 1219, 170, 2299, 2118, 1643, 360, 1320, 732, 1064, 230, 3574, 2429, 803, 473, 1350, 175, 503, 3991, 3869, 3278, 3120, 2974, 167, 4591, 989, 747, 4, 650, 321, 2613, 8, 3231, 2621, 1100, 1041, 4618, 812, 3127, 2294, 3802, 93, 3595]"
3685,"[727, 977, 1577, 1038, 1984, 965, 599, 406, 953, 104, 108, 6, 1475, 1068, 1673, 1563, 2089, 980, 1001, 198, 1624, 1718, 326, 974, 239, 1565, 486]",28,45,"[20, 17, 10, 19, 13, 21, 18, 7, 14, 5, 6, 12, 15, 16, 11]","[3569, 2278, 4018, 4763, 3315, 4152, 4642, 34, 3487, 1903, 2490, 3492, 1414, 4806, 746, 3629, 909, 3419, 3493, 176, 3606, 3505, 3386, 4748, 386, 1749, 4690, 1572, 4718, 2639, 651, 3353, 306, 4689, 492, 631, 544, 3711, 2901, 1716, 3803, 2660, 477, 1730, 3550]","[4018, 2278, 3569, 34, 1903, 2490, 3492, 4806, 386, 4690, 4718, 4763, 3315, 4642, 651, 3629, 306, 492, 909, 3419, 544, 2901, 746, 1716, 2660, 3493, 176, 1730]"
3686,"[339, 1681]",1,41,"[22, 23, 21, 0, 20, 13]","[38, 3686, 2386, 1532, 2406, 3127]","[38, 3686, 1532, 2386, 2406]"
3687,"[2080, 1756, 259, 232, 913, 1660, 537, 1250, 1181, 896, 1386, 1180, 1347, 253]",120,46,"[18, 15, 13, 19, 17, 16, 14]","[786, 3567, 362, 3658, 3534, 2450, 4841, 1995, 4172, 923, 3011, 2950, 145, 2337, 1545, 98, 133, 2859, 1206, 85, 1818, 1704, 2155, 1823, 1599, 1033, 1620, 4125, 4610, 1536, 1286, 4892, 2285, 2596, 1189]","[786, 3567, 2450, 1995, 3534, 923, 2950, 145, 1545, 133, 3658, 1704, 4841, 4125, 1536, 1286, 2285, 2596]"
3688,[147],43,55,"[21, 15, 19, 18, 16, 13, 17, 14, 12, 22, 23, 20, 11]","[153, 1700, 3688, 920, 4672, 2613, 1014, 2101, 2006, 1306, 3941, 529, 3299, 1690, 1862, 144, 3958]","[153, 1700, 3688, 920, 4672, 2613, 1014, 2101, 1306, 3941, 3299, 1862, 3958]"
3689,"[1443, 1634]",1,33,"[0, 1, 21, 5, 20, 23, 15, 18, 22, 19, 2, 17, 16]","[4446, 3310, 151, 468, 3670, 4595, 3666, 4155, 609, 80, 3231, 4716]","[4446, 468, 151, 4595, 3310, 609, 3666, 80, 4716]"
3690,"[1103, 849, 458, 1354, 1673]",23,16,"[13, 17, 23, 15, 16, 18, 19]","[4442, 668, 167, 3690, 1696, 1716, 3120, 3958, 477, 4405]","[4442, 167, 668, 3690, 3958, 4405]"
3691,"[1185, 1745, 1492, 1561]",81,50,"[12, 15, 10, 19, 17, 13, 20, 16]","[459, 2689, 4786, 3691, 4327, 4096, 3183, 338, 1022, 3431, 2821, 2106, 4660, 1682]","[459, 3183, 1022, 3431, 2106, 4660, 1682, 3691, 4327]"
3692,"[372, 1750, 197]",32,46,"[19, 14, 18, 21, 1, 16]","[1401, 3348, 3692, 284, 1665, 786, 1061, 3105, 4015, 4892, 295, 4253, 2466, 387]","[1401, 1061, 3105, 4015, 3692, 295, 2466, 1665]"
3693,[714],95,13,"[19, 14, 17, 16, 18, 22, 20, 15, 21, 11]","[930, 3693, 2808, 788, 984, 4274, 350, 3802, 1108, 1728, 2200, 2142, 3456, 1877]","[930, 3693, 4274, 2808, 350, 1728, 2200, 788, 3802]"
3694,"[942, 56, 1660]",57,46,"[23, 21, 20, 19]","[786, 2988, 557, 1565, 2816, 250, 1529, 110, 1757, 4087, 4499, 3347]","[2988, 786, 557, 1529, 1757, 4499, 3347]"
3695,"[1746, 1868, 1546, 1165, 347, 928, 124, 847, 1039, 873, 1287, 576, 429, 617, 1319, 424, 822, 1848, 1953, 726, 2073, 745, 1021, 663]",153,39,"[14, 18, 12, 16, 15, 20, 7, 21, 11, 13, 22, 9, 8, 6, 19, 17, 23, 10]","[4303, 3695, 3574, 1838, 3833, 2804, 3466, 3943, 4490, 4156, 76, 2429, 3255, 3909, 4486, 2566, 4670, 3899, 2957, 4264, 4796, 4567, 2787, 3874, 3472, 4188, 4499, 1959, 2532, 1608, 703, 2608, 4491, 572, 4187, 3818, 3679, 3990, 3595, 2731, 203]","[4303, 3695, 1838, 3833, 3574, 2804, 3943, 4156, 4490, 3466, 3909, 4486, 2566, 4670, 2957, 4796, 2787, 4188, 2532, 703, 2608, 4491, 572, 3679, 3255, 3990, 2731]"
3696,"[2082, 283, 1222, 1336, 1308, 408]",39,6,"[11, 12, 22, 13, 3, 1, 19, 16]","[3696, 3019, 2970, 3557, 2852, 3765, 4799, 2679, 2751, 4199, 1558, 571, 4747, 2519, 2369]","[3696, 2970, 2852, 4799, 3019, 2679, 4199, 4747, 2369]"
3697,"[1467, 903, 1420, 2016, 1176, 661, 962, 1318, 649, 113, 889, 148, 817, 150, 775, 1639, 592, 873, 1871, 803, 1562, 1338, 185, 1287, 1129, 614, 671]",60,46,"[15, 20, 17, 21, 16, 13, 1, 14, 22, 18, 19, 12, 23]","[786, 2921, 362, 3546, 1716, 2644, 765, 3621, 2867, 3935, 4337, 2285, 3332, 2660, 1164, 2816, 1999, 418, 953, 4668, 1301, 4128, 3807, 4090, 1129, 4627, 2224, 321, 4013, 4846, 3301, 1303, 3585, 1082, 3011, 1712, 3519, 782, 4165, 3893, 2696, 2940, 4771, 3833, 4462, 4619, 940, 1318, 1373, 4743, 3812, 2359, 3948, 1757]","[786, 3546, 1716, 2644, 362, 2285, 3332, 1164, 2816, 1999, 418, 953, 1301, 3807, 1129, 2224, 4013, 4846, 3585, 1712, 782, 2696, 3621, 4771, 3833, 2867, 4619, 940, 1373, 3812, 2359, 1757]"
3698,"[1868, 1742, 1409, 1782, 389, 2107, 149, 1155, 926, 1007, 689, 99, 767, 1953, 109]",103,57,"[14, 10, 11, 13, 12, 18, 15, 19, 16]","[3466, 1559, 1209, 425, 3818, 2395, 342, 3890, 2602, 1176, 41, 3698, 4375, 2760, 4636, 2663, 2421, 4410, 4341, 2162, 177, 3728, 3589, 1399, 3189, 2157, 415, 126, 3498, 3679, 1645, 1655, 1246, 3375, 3619, 950, 4725]","[1209, 1559, 1176, 3466, 2395, 4375, 4636, 2421, 4341, 177, 3728, 3890, 3589, 3189, 2602, 2157, 126, 3498, 425, 1655, 3698, 342, 3619, 950]"
3699,"[680, 2065, 234, 688, 1372, 708, 652, 1979, 52, 2011, 853, 931, 1497, 83, 1150, 529, 1117, 1103, 1010, 1896, 1398, 106, 968, 1248, 773, 239, 746, 1241, 1490, 1030, 1941, 63, 227, 219, 1520, 1573, 796, 1883, 2006, 440, 1664, 1326, 24, 930, 1527, 965, 1586, 1253, 489, 1728, 415, 481, 1129, 337, 1357, 391, 251, 907, 1094]",153,21,"[8, 18, 12, 14, 15, 20, 5, 22, 9, 17, 23, 13, 7, 16, 11, 6, 10, 19, 21]","[2598, 1380, 3029, 1039, 3392, 2698, 3699, 940, 1429, 786, 215, 3486, 4523, 280, 78, 685, 475, 3848, 3462, 177, 716, 2414, 2077, 4084, 4181, 289, 4124, 1803, 362, 4827, 771, 2391, 4232, 4547, 2878, 1650, 4716, 1594, 1044, 803, 3247, 45, 1863, 2061, 1784, 4849, 3815, 3729, 3752, 363, 1109, 4123, 2482, 4409, 1097, 894, 3307]","[1380, 3392, 1039, 3029, 2598, 786, 940, 3486, 3699, 2698, 1429, 215, 3848, 4084, 4181, 4124, 1803, 4827, 2391, 1650, 685, 1044, 803, 45, 3462, 1863, 1784, 4849, 177, 1109, 4409, 1097, 894]"
3700,[433],39,7,"[15, 8, 13, 9, 17, 14, 16]","[3592, 3700, 1450, 3549, 2306, 2278, 4546, 3569, 4306]","[3592, 3700, 1450, 4546, 4306]"
3701,"[259, 514, 1774, 228, 698, 442, 18, 1815]",52,46,"[13, 19, 20, 8, 22, 12, 9, 16, 21, 6, 11, 23]","[1102, 136, 1750, 2399, 1371, 3701, 4705, 3870, 1039, 101, 3447, 2199, 2016, 4586, 469, 4065, 3590, 4791, 4415, 45, 1198, 226, 2391, 3613]","[1102, 4705, 1039, 101, 3447, 136, 2199, 1750, 2016, 469, 1371, 3590, 3701, 4415, 1198, 3613]"
3702,"[647, 1580]",146,51,"[7, 8, 14, 21, 22, 11]","[1688, 999, 417, 2455, 701, 1680, 3702, 1476, 992, 2270, 836, 4207, 831, 2447]","[999, 2455, 701, 1476, 992, 417, 2270, 836, 4207, 3702, 2447]"
3703,"[399, 901]",1,7,"[15, 19, 21, 20, 4, 18, 8, 13, 10, 17]","[3110, 869, 3703, 3268, 3802, 3574, 47, 175, 2450, 160]","[3110, 3703, 869, 3802, 160]"
3704,[1283],81,49,"[18, 21, 20, 22, 16, 17, 23, 7, 19, 14, 11, 13]","[3704, 2144, 786, 2948, 4591, 1588, 1736]","[3704, 2144, 2948, 786, 4591]"
3705,"[440, 1383]",103,48,"[0, 7, 16, 8]","[3725, 4552, 4244, 3640, 4186, 786, 177]","[4244, 3725, 4552, 4186]"
3706,"[1202, 760, 262, 1628, 1771, 922, 70, 1680, 2043, 1953, 2054, 1930]",23,51,"[12, 18, 7, 21, 15, 17, 20, 22, 11]","[2429, 3816, 3122, 1644, 3011, 64, 429, 2356, 3482, 307, 1922, 1472, 3772, 3270, 3450, 2802, 167, 4861, 4293, 3059, 607, 4618, 1716, 992]","[3816, 3011, 429, 3482, 307, 1472, 2429, 3450, 167, 4293, 607, 1716, 992]"
3707,"[1917, 143, 2001, 2068, 1665, 26, 681, 1904, 1460, 1016, 1141, 1414, 1744, 1028]",28,16,"[19, 20, 14, 16, 11, 18, 13, 21, 15]","[4297, 119, 2492, 2391, 4591, 4499, 4051, 1323, 1235, 1056, 991, 4861, 3981, 2927, 1716, 3392, 2765, 3286, 786, 637, 2644, 1476, 1390, 703, 66, 4791, 3072, 3345, 4492, 4845, 3058, 4607, 1400, 3358]","[4297, 2391, 4591, 2492, 1056, 4861, 2927, 1716, 2765, 119, 4499, 4051, 703, 1323, 4607, 3358]"
3708,"[289, 372, 779, 1570, 746, 1213, 1684, 620, 1859, 786, 653, 950, 611, 1113, 659, 391, 1001, 1596, 1688, 838, 929, 979, 785, 1799, 112, 1976, 1881, 783, 1932, 282, 387, 850, 572, 1387, 888, 1059, 2105, 1642, 1380, 8, 1497, 1879, 150, 769, 1426, 782, 1139, 1070, 464, 477, 957, 728, 1917, 1610, 1899, 831, 124, 310, 1800, 4, 2073, 857, 400, 1101, 903, 1769, 606, 414, 429, 1467]",96,51,"[12, 16, 14, 19, 18, 5, 20, 15, 13, 17, 23, 10, 9, 21, 11, 4, 6, 8]","[177, 3450, 4703, 3898, 3722, 198, 4652, 2429, 2248, 3595, 1753, 2608, 3708, 2497, 3875, 2062, 4389, 728, 4716, 1266, 2766, 1552, 3127, 2668, 2011, 944, 3593, 1981, 1665, 3755, 401, 4817, 3351, 3936, 1991, 4406, 279, 4544, 783, 1720, 1973, 3507, 612, 901, 4855, 3979, 1853, 2399, 2595, 4461, 1979, 4482, 2965, 500, 1969, 4582, 2564, 4115, 3088, 1704, 88, 1093, 363, 172, 1139, 158, 1096, 848, 2279, 3965, 2375, 4177, 1358, 2379, 1747, 3793, 2278, 4591, 574, 183, 2276, 362, 3610, 4420, 1622, 1039, 3270, 3681, 2512, 3466, 319, 2731, 2495, 3568, 776, 3284, 334, 262, 2838, 2421, 1035, 4491, 1350, 3958, 3441, 2237, 786, 2349, 2693, 679, 535, 716, 1964, 422, 1687, 1835, 134]","[177, 3450, 4703, 3722, 3898, 2429, 2608, 4652, 4389, 728, 2248, 3127, 2668, 3593, 3595, 3755, 4817, 3351, 3936, 1991, 279, 4544, 1720, 3708, 1973, 3875, 2497, 612, 901, 3979, 1853, 2595, 1753, 4716, 500, 1266, 1704, 2766, 363, 1139, 1096, 848, 1552, 2375, 4177, 2062, 2379, 3793, 574, 2276, 4420, 1039, 3681, 3466, 2011, 319, 3568, 776, 3284, 4491, 1350, 3958, 3441, 786, 198, 679, 716, 1964, 422, 1687, 401, 134]"
